date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2019-07-04,0,11,0.0,15.3,2,9,05:31 AM,10:37 PM,03:52 AM,09:15 PM,5,12,14,12,31,57,57,0.1,1007,0,10,0,25,moscow
2019-07-05,0,12,0.0,15.3,2,16,06:53 AM,11:09 PM,03:53 AM,09:15 PM,7,15,16,15,21,52,57,0.2,1007,0,10,0,17,moscow
2019-07-06,0,13,0.0,13.2,2,24,08:20 AM,11:34 PM,03:54 AM,09:14 PM,8,15,16,15,21,84,61,9.8,1000,0,8,0,17,moscow
2019-07-07,0,12,0.0,14.6,2,31,09:49 AM,11:54 PM,03:55 AM,09:13 PM,8,14,15,14,19,70,62,1.2,1001,0,10,0,15,moscow
2019-07-08,0,14,0.0,15.3,2,38,11:15 AM,No moonset,03:56 AM,09:12 PM,11,18,19,18,13,58,62,3.3,1002,0,10,0,10,moscow
2019-07-09,0,16,0.0,16.0,2,45,12:39 PM,12:11 AM,03:57 AM,09:11 PM,9,19,19,19,11,32,55,0.2,1000,0,10,0,9,moscow
2019-07-10,0,14,0.0,15.3,2,53,02:02 PM,12:27 AM,03:59 AM,09:10 PM,10,17,17,17,17,65,65,1.6,998,0,10,0,14,moscow
2019-07-11,0,14,0.0,12.8,2,60,03:23 PM,12:45 AM,04:00 AM,09:09 PM,10,16,16,16,13,91,67,5.1,1001,0,10,0,10,moscow
2019-07-12,0,12,0.0,12.8,2,67,04:42 PM,01:05 AM,04:01 AM,09:08 PM,6,14,15,14,11,84,55,0.3,1006,0,10,0,9,moscow
2019-07-13,0,14,0.0,15.9,2,74,05:58 PM,01:28 AM,04:03 AM,09:07 PM,6,17,17,17,8,56,51,0.6,1009,0,10,0,7,moscow
2019-07-14,0,15,0.0,17.0,2,82,07:07 PM,01:57 AM,04:04 AM,09:06 PM,6,19,19,19,6,37,45,0.0,1010,0,10,0,5,moscow
2019-07-15,0,16,0.0,17.0,2,89,08:07 PM,02:35 AM,04:05 AM,09:05 PM,9,19,20,19,7,35,51,0.0,1011,0,10,0,6,moscow
2019-07-16,0,13,0.0,12.7,2,96,08:56 PM,03:22 AM,04:07 AM,09:03 PM,12,17,18,17,13,60,69,8.5,1010,0,9,0,9,moscow
2019-07-17,0,14,0.0,12.7,2,100,09:34 PM,04:19 AM,04:08 AM,09:02 PM,14,18,18,18,11,88,75,7.9,1007,0,9,0,8,moscow
2019-07-18,0,16,0.0,15.8,2,89,10:02 PM,05:23 AM,04:10 AM,09:01 PM,12,19,20,19,13,56,63,0.3,1004,0,10,0,11,moscow
2019-07-19,0,14,0.0,11.1,2,82,10:24 PM,06:31 AM,04:11 AM,08:59 PM,12,17,18,17,18,70,72,1.4,1005,0,10,0,15,moscow
2019-07-20,0,15,0.0,10.3,2,75,10:42 PM,07:42 AM,04:13 AM,08:58 PM,13,18,19,18,25,87,73,9.2,1010,0,9,0,18,moscow
2019-07-21,0,16,0.0,12.0,2,67,10:58 PM,08:51 AM,04:14 AM,08:56 PM,13,20,20,20,18,56,69,0.2,1015,0,10,0,14,moscow
2019-07-22,0,19,0.0,14.5,2,60,11:12 PM,10:01 AM,04:16 AM,08:55 PM,13,23,23,23,6,22,56,0.0,1016,0,10,0,5,moscow
2019-07-23,0,18,0.0,11.1,2,53,11:26 PM,11:12 AM,04:18 AM,08:53 PM,15,19,19,19,11,80,78,1.0,1011,0,8,0,9,moscow
2019-07-24,0,18,0.0,10.2,2,46,11:40 PM,12:22 PM,04:19 AM,08:51 PM,15,20,21,20,9,82,72,11.1,1010,0,9,0,7,moscow
2019-07-25,0,17,0.0,10.2,2,38,11:56 PM,01:35 PM,04:21 AM,08:50 PM,15,20,21,20,17,80,75,9.5,1013,0,10,0,12,moscow
2019-07-26,0,18,0.0,11.9,2,31,No moonrise,02:50 PM,04:23 AM,08:48 PM,16,23,23,23,23,68,67,0.9,1016,0,10,0,17,moscow
2019-07-27,0,20,0.0,14.5,2,24,12:16 AM,04:07 PM,04:25 AM,08:46 PM,15,24,25,24,19,20,59,0.0,1013,0,10,0,14,moscow
2019-07-28,0,19,0.0,11.0,2,16,12:41 AM,05:24 PM,04:26 AM,08:44 PM,14,23,24,23,19,60,60,0.5,1007,0,10,0,16,moscow
2019-07-29,0,12,0.0,14.5,2,9,01:16 AM,06:36 PM,04:28 AM,08:42 PM,4,14,14,14,18,25,51,0.0,1008,0,10,0,16,moscow
2019-07-30,0,12,0.0,14.5,2,2,02:03 AM,07:40 PM,04:30 AM,08:40 PM,3,13,14,13,21,40,49,0.0,1005,0,10,0,17,moscow
2019-07-31,0,9,0.0,10.9,2,0,03:06 AM,08:29 PM,04:32 AM,08:38 PM,6,9,11,9,27,66,71,4.9,1001,0,9,0,21,moscow
2019-08-01,16,11,0.0,10.0,3,0,04:24 AM,09:07 PM,04:34 AM,08:37 PM,9,12,13,12,18,99,77,0.0,1008,16,10,314,15,moscow
2019-08-02,17,13,0.0,10.9,4,5,05:52 AM,09:36 PM,04:35 AM,08:35 PM,9,14,15,14,14,76,72,0.3,1006,17,10,335,11,moscow
2019-08-03,19,12,0.0,12.7,4,12,07:23 AM,09:58 PM,04:37 AM,08:33 PM,8,15,15,15,14,59,63,2.7,1004,19,10,301,11,moscow
2019-08-04,14,10,0.0,13.6,3,20,08:53 AM,10:16 PM,04:39 AM,08:30 PM,5,11,12,11,18,49,63,0.9,1004,14,10,324,14,moscow
2019-08-05,13,9,0.0,9.9,3,27,10:21 AM,10:34 PM,04:41 AM,08:28 PM,6,9,11,9,21,87,69,1.9,1003,13,9,306,17,moscow
2019-08-06,19,10,0.0,10.8,3,34,11:47 AM,10:51 PM,04:43 AM,08:26 PM,7,13,14,13,21,70,68,1.2,1006,19,8,298,16,moscow
2019-08-07,24,13,0.0,13.6,5,42,01:11 PM,11:10 PM,04:45 AM,08:24 PM,11,18,19,18,20,44,64,2.8,1010,24,9,240,15,moscow
2019-08-08,26,16,0.0,14.5,6,49,02:31 PM,11:33 PM,04:47 AM,08:22 PM,14,21,21,21,16,48,67,5.9,1006,26,9,191,12,moscow
2019-08-09,16,15,0.0,9.8,4,56,03:49 PM,12:00 AM,04:49 AM,08:20 PM,12,16,16,16,39,99,79,9.4,998,16,8,258,30,moscow
2019-08-10,17,13,0.0,10.7,3,63,05:00 PM,No moonset,04:51 AM,08:18 PM,10,13,14,13,31,79,76,13.9,1007,17,8,340,22,moscow
2019-08-11,20,12,0.0,14.5,4,71,06:02 PM,12:34 AM,04:53 AM,08:15 PM,8,16,16,16,16,14,59,0.0,1015,20,10,336,14,moscow
2019-08-12,24,13,0.0,14.5,6,78,06:54 PM,01:18 AM,04:55 AM,08:13 PM,11,19,19,19,5,31,62,0.0,1018,24,10,217,4,moscow
2019-08-13,25,16,0.0,11.6,5,85,07:34 PM,02:12 AM,04:57 AM,08:11 PM,15,21,21,21,15,60,72,11.9,1013,25,9,157,12,moscow
2019-08-14,27,18,0.0,12.6,6,92,08:05 PM,03:14 AM,04:59 AM,08:09 PM,15,22,22,21,15,50,69,0.1,1012,27,10,291,12,moscow
2019-08-15,22,17,0.0,11.4,5,100,08:29 PM,04:20 AM,05:00 AM,08:06 PM,14,20,20,20,20,59,71,4.7,1011,22,10,322,15,moscow
2019-08-16,16,15,0.0,9.4,4,100,08:49 PM,05:30 AM,05:02 AM,08:04 PM,12,16,16,16,17,91,78,4.5,1015,16,9,53,13,moscow
2019-08-17,17,14,0.0,9.4,4,86,09:05 PM,06:40 AM,05:04 AM,08:02 PM,13,15,16,15,25,98,85,23.3,1012,17,8,53,18,moscow
2019-08-18,23,16,0.0,9.1,5,78,09:19 PM,07:50 AM,05:06 AM,07:59 PM,16,19,20,19,20,88,82,31.5,1009,23,8,160,15,moscow
2019-08-19,23,16,0.0,10.1,5,71,09:33 PM,09:00 AM,05:08 AM,07:57 PM,15,20,21,20,9,58,74,0.2,1017,23,10,269,7,moscow
2019-08-20,28,17,0.0,14.5,7,64,09:47 PM,10:10 AM,05:10 AM,07:55 PM,16,24,24,23,12,24,66,0.1,1021,28,10,231,9,moscow
2019-08-21,29,20,0.0,14.4,7,57,10:01 PM,11:21 AM,05:12 AM,07:52 PM,17,25,25,24,8,14,66,0.0,1024,29,10,117,6,moscow
2019-08-22,24,18,0.0,13.4,5,49,10:19 PM,12:34 PM,05:14 AM,07:50 PM,15,22,22,21,21,38,68,0.2,1022,24,10,322,16,moscow
2019-08-23,25,18,0.0,13.4,5,42,10:41 PM,01:49 PM,05:16 AM,07:48 PM,12,23,23,22,9,13,57,0.0,1028,25,10,317,8,moscow
2019-08-24,24,17,0.0,14.3,6,35,11:10 PM,03:04 PM,05:18 AM,07:45 PM,11,20,21,20,18,15,59,0.0,1024,24,10,258,14,moscow
2019-08-25,21,15,0.0,14.2,5,28,11:50 PM,04:16 PM,05:20 AM,07:43 PM,11,18,19,18,15,8,63,0.0,1027,21,10,235,13,moscow
2019-08-26,22,14,0.0,14.2,6,20,No moonrise,05:23 PM,05:22 AM,07:40 PM,11,19,19,19,14,27,61,0.0,1026,22,10,261,11,moscow
2019-08-27,22,14,0.0,13.4,5,13,12:44 AM,06:18 PM,05:24 AM,07:38 PM,11,18,18,18,25,50,64,1.7,1020,22,10,346,19,moscow
2019-08-28,18,12,0.0,14.1,5,6,01:54 AM,07:01 PM,05:26 AM,07:35 PM,5,14,15,14,17,13,54,0.0,1027,18,10,12,14,moscow
2019-08-29,23,13,0.0,14.1,6,0,03:18 AM,07:34 PM,05:28 AM,07:33 PM,6,18,18,18,13,11,47,0.0,1027,23,10,291,11,moscow
2019-08-30,26,15,0.0,14.0,6,0,04:48 AM,07:58 PM,05:30 AM,07:30 PM,9,21,21,20,9,7,49,0.0,1022,26,10,283,7,moscow
2019-08-31,26,15,0.0,14.0,6,0,06:21 AM,08:19 PM,05:32 AM,07:27 PM,13,22,22,21,6,13,61,0.0,1021,26,10,175,5,moscow
2019-09-01,25,18,0.0,13.9,6,9,07:53 AM,08:37 PM,05:34 AM,07:25 PM,12,22,22,21,10,13,57,0.0,1019,25,10,305,8,moscow
2019-09-02,26,18,0.0,13.9,6,16,09:23 AM,08:55 PM,05:36 AM,07:22 PM,13,21,21,21,9,34,62,0.0,1016,26,10,24,7,moscow
2019-09-03,24,16,0.0,13.8,6,24,10:50 AM,09:14 PM,05:38 AM,07:20 PM,14,20,21,20,14,21,68,0.0,1017,24,10,148,11,moscow
2019-09-04,21,16,0.0,13.3,4,32,12:15 PM,09:35 PM,05:39 AM,07:17 PM,11,18,19,18,20,55,62,1.7,1014,21,10,153,16,moscow
2019-09-05,20,15,0.0,9.8,4,39,01:37 PM,10:01 PM,05:41 AM,07:15 PM,13,17,17,17,9,75,76,7.0,1017,20,10,142,7,moscow
2019-09-06,24,15,0.0,13.7,6,47,02:51 PM,10:33 PM,05:43 AM,07:12 PM,12,19,20,19,10,33,64,0.0,1018,24,10,245,8,moscow
2019-09-07,25,18,0.0,13.6,6,54,03:58 PM,11:15 PM,05:45 AM,07:09 PM,13,21,21,20,9,9,63,0.0,1023,25,10,25,7,moscow
2019-09-08,23,15,0.0,13.6,6,62,04:53 PM,No moonset,05:47 AM,07:07 PM,10,19,20,19,10,22,59,0.0,1028,23,10,16,8,moscow
2019-09-09,25,16,0.0,13.6,6,69,05:36 PM,12:05 AM,05:49 AM,07:04 PM,12,21,21,20,6,23,61,0.0,1028,25,10,66,5,moscow
2019-09-10,25,17,0.0,13.5,6,77,06:09 PM,01:05 AM,05:51 AM,07:01 PM,14,21,21,21,10,17,65,0.0,1028,25,10,145,8,moscow
2019-09-11,26,17,0.0,13.1,6,84,06:35 PM,02:10 AM,05:53 AM,06:59 PM,11,21,21,21,15,24,57,0.0,1029,26,10,205,11,moscow
2019-09-12,25,17,0.0,13.0,6,92,06:55 PM,03:20 AM,05:55 AM,06:56 PM,9,21,21,21,19,11,49,0.0,1026,25,10,223,14,moscow
2019-09-13,22,16,0.0,11.9,5,99,07:12 PM,04:29 AM,05:57 AM,06:53 PM,11,19,19,19,20,46,59,0.2,1018,22,10,255,15,moscow
2019-09-14,16,11,0.0,11.9,3,100,07:27 PM,05:40 AM,05:58 AM,06:51 PM,6,13,14,13,29,64,59,1.9,1013,16,10,292,22,moscow
2019-09-15,14,8,0.0,12.5,3,85,07:40 PM,06:50 AM,06:00 AM,06:48 PM,4,9,11,9,26,66,63,3.1,1012,14,10,257,20,moscow
2019-09-16,0,-2,0.0,6.2,1,78,07:54 PM,08:01 AM,06:02 AM,06:45 PM,7,10,12,10,32,77,65,6.0,997,0,9,265,26,moscow
2019-09-17,12,9,0.0,6.2,3,70,08:08 PM,09:12 AM,06:04 AM,06:43 PM,5,8,11,8,28,81,67,1.3,997,12,10,264,22,moscow
2019-09-18,15,7,0.0,7.5,3,63,08:24 PM,10:24 AM,06:06 AM,06:40 PM,5,9,10,9,13,60,69,2.5,998,15,10,203,10,moscow
2019-09-19,10,6,0.0,6.1,2,55,08:43 PM,11:37 AM,06:08 AM,06:37 PM,3,5,8,5,17,83,74,0.3,1009,10,10,285,14,moscow
2019-09-20,10,6,0.0,6.1,2,48,09:09 PM,12:51 PM,06:10 AM,06:35 PM,3,7,8,7,8,95,72,4.3,1013,10,10,304,6,moscow
2019-09-21,10,4,0.0,8.9,2,40,09:43 PM,02:04 PM,06:12 AM,06:32 PM,0,5,8,5,16,61,62,0.2,1012,10,10,274,13,moscow
2019-09-22,8,4,0.0,6.1,2,33,10:29 PM,03:11 PM,06:14 AM,06:30 PM,1,2,6,2,30,95,72,2.7,1002,8,7,327,24,moscow
2019-09-23,7,4,0.0,6.1,2,25,11:31 PM,04:09 PM,06:16 AM,06:27 PM,-1,1,5,1,28,84,66,0.1,1014,7,10,306,22,moscow
2019-09-24,8,2,0.0,7.4,2,18,No moonrise,04:56 PM,06:18 AM,06:24 PM,-0,3,5,3,15,67,68,0.5,1018,8,10,297,12,moscow
2019-09-25,8,3,0.0,6.0,2,10,12:47 AM,05:31 PM,06:19 AM,06:22 PM,0,4,6,4,11,83,69,0.3,1019,8,10,291,9,moscow
2019-09-26,12,5,0.0,11.6,4,2,02:12 AM,05:58 PM,06:21 AM,06:19 PM,1,7,8,7,11,36,62,0.1,1018,12,10,255,9,moscow
2019-09-27,11,6,0.0,7.4,2,0,03:44 AM,06:20 PM,06:23 AM,06:16 PM,3,7,8,7,12,76,70,0.1,1016,11,10,310,10,moscow
2019-09-28,12,7,0.0,7.4,3,0,05:16 AM,06:39 PM,06:25 AM,06:14 PM,5,9,10,9,8,80,74,0.2,1018,12,10,195,6,moscow
2019-09-29,10,9,0.0,5.9,2,0,06:48 AM,06:57 PM,06:27 AM,06:11 PM,6,8,10,8,20,92,81,1.5,1010,10,6,173,14,moscow
2019-09-30,14,6,0.0,5.9,3,5,08:19 AM,07:15 PM,06:29 AM,06:09 PM,9,9,11,9,25,100,87,3.4,1001,14,9,194,18,moscow
2019-10-01,15,8,0.0,5.9,3,12,09:49 AM,07:36 PM,06:31 AM,06:06 PM,8,10,12,10,31,82,74,6.5,995,15,8,238,23,moscow
2019-10-02,14,7,0.0,5.9,3,19,11:15 AM,08:00 PM,06:33 AM,06:03 PM,7,9,11,9,28,74,75,0.9,1005,14,8,222,19,moscow
2019-10-03,19,12,0.0,11.6,5,27,12:36 PM,08:30 PM,06:35 AM,06:01 PM,8,14,15,14,22,46,67,0.4,1007,19,10,190,15,moscow
2019-10-04,14,8,0.0,4.2,3,34,01:49 PM,09:09 PM,06:37 AM,05:58 PM,7,10,11,10,19,87,75,5.2,1006,14,9,284,14,moscow
2019-10-05,12,5,0.0,4.2,2,41,02:49 PM,09:57 PM,06:39 AM,05:56 PM,3,7,8,7,12,64,68,0.5,1011,12,10,297,9,moscow
2019-10-06,4,-3,8.2,4.2,1,48,03:37 PM,10:55 PM,06:41 AM,05:53 PM,0,-2,2,-2,31,100,86,17.2,1008,4,3,126,24,moscow
2019-10-07,3,2,2.8,4.2,1,56,04:14 PM,11:59 PM,06:43 AM,05:51 PM,-2,-2,2,-2,23,90,77,2.6,1009,3,7,288,18,moscow
2019-10-08,5,-0,0.1,5.7,1,63,04:41 PM,No moonset,06:45 AM,05:48 PM,-3,-2,2,-2,23,65,67,0.2,1014,5,10,228,17,moscow
2019-10-09,7,-2,0.0,4.1,1,70,05:03 PM,01:08 AM,06:47 AM,05:46 PM,2,0,4,0,21,97,85,1.1,1011,7,8,204,16,moscow
2019-10-10,10,1,0.0,4.1,2,77,05:20 PM,02:18 AM,06:49 AM,05:43 PM,7,5,7,5,21,100,90,15.1,1007,10,8,160,15,moscow
2019-10-11,10,8,0.0,4.1,2,85,05:35 PM,03:29 AM,06:51 AM,05:41 PM,6,6,9,6,20,81,82,0.4,1009,10,10,256,15,moscow
2019-10-12,11,5,0.0,4.1,2,92,05:48 PM,04:39 AM,06:53 AM,05:38 PM,6,6,9,6,31,85,81,5.3,1008,11,9,217,23,moscow
2019-10-13,11,9,0.0,4.1,3,99,06:01 PM,05:50 AM,06:55 AM,05:36 PM,6,8,10,8,29,83,75,0.3,1009,11,10,267,21,moscow
2019-10-14,12,8,0.0,4.0,3,100,06:15 PM,07:01 AM,06:57 AM,05:33 PM,8,8,10,8,22,79,85,0.4,1013,12,8,203,14,moscow
2019-10-15,12,5,0.0,5.6,2,86,06:30 PM,08:14 AM,06:59 AM,05:31 PM,5,7,10,7,21,52,73,0.4,1019,12,10,234,16,moscow
2019-10-16,8,-1,0.0,8.7,3,79,06:48 PM,09:28 AM,07:01 AM,05:28 PM,1,2,5,2,20,34,70,0.0,1025,8,10,159,15,moscow
2019-10-17,16,8,0.0,8.7,3,72,07:11 PM,10:43 AM,07:04 AM,05:26 PM,9,11,12,11,24,54,81,0.3,1015,16,10,217,16,moscow
2019-10-18,15,10,0.0,5.4,3,64,07:42 PM,11:56 AM,07:06 AM,05:23 PM,9,11,12,11,12,74,82,0.9,1016,15,9,320,9,moscow
2019-10-19,15,11,0.0,3.8,3,57,08:23 PM,01:06 PM,07:08 AM,05:21 PM,10,12,12,12,14,70,83,0.1,1020,15,10,188,10,moscow
2019-10-20,16,12,0.0,3.8,3,50,09:18 PM,02:06 PM,07:10 AM,05:18 PM,10,12,13,12,15,85,81,0.3,1021,16,10,211,10,moscow
2019-10-21,15,4,0.0,7.1,3,43,10:27 PM,02:55 PM,07:12 AM,05:16 PM,9,10,12,10,23,55,78,5.2,1019,15,10,279,16,moscow
2019-10-22,10,5,0.0,3.8,2,35,11:47 PM,03:33 PM,07:14 AM,05:14 PM,6,8,9,8,13,66,79,0.0,1024,10,10,272,9,moscow
2019-10-23,13,11,0.0,3.7,3,28,No moonrise,04:01 PM,07:16 AM,05:11 PM,7,11,12,11,23,75,72,0.6,1016,13,9,276,16,moscow
2019-10-24,12,9,0.0,3.7,3,21,01:14 AM,04:23 PM,07:18 AM,05:09 PM,7,10,10,10,10,78,78,0.0,1021,12,10,268,7,moscow
2019-10-25,12,8,0.0,8.7,4,13,02:43 AM,04:43 PM,07:20 AM,05:07 PM,6,8,10,8,13,8,78,0.0,1021,12,10,204,10,moscow
2019-10-26,10,2,0.0,3.7,2,6,04:13 AM,05:00 PM,07:22 AM,05:04 PM,6,6,9,6,28,84,80,0.0,1014,10,10,253,19,moscow
2019-10-27,14,4,0.0,3.7,3,0,05:44 AM,05:17 PM,07:24 AM,05:02 PM,9,9,12,9,35,88,76,0.6,1002,14,8,245,25,moscow
2019-10-28,8,4,0.0,5.3,2,0,07:14 AM,05:36 PM,07:27 AM,05:00 PM,-1,3,7,3,27,55,58,0.2,1007,8,10,299,22,moscow
2019-10-29,5,2,2.6,5.2,1,1,08:43 AM,05:57 PM,07:29 AM,04:57 PM,0,1,4,1,15,77,78,6.2,1011,5,9,194,12,moscow
2019-10-30,0,-3,0.7,3.5,1,8,10:10 AM,06:24 PM,07:31 AM,04:55 PM,-5,-6,-0,-6,28,90,72,1.2,1013,0,7,332,23,moscow
2019-10-31,-2,-9,0.0,3.5,1,12,11:30 AM,07:00 PM,07:33 AM,04:53 PM,-6,-7,-3,-7,16,74,76,0.1,1022,-2,10,308,13,moscow
2019-11-01,1,-5,0.6,3.4,1,24,12:38 PM,07:45 PM,07:35 AM,04:51 PM,-3,-6,-1,-6,26,94,84,0.8,1016,1,8,243,18,moscow
2019-11-02,2,-3,0.2,3.4,1,31,01:34 PM,08:40 PM,07:37 AM,04:48 PM,-0,-3,1,-3,19,90,92,0.4,1018,2,9,215,13,moscow
2019-11-03,4,-2,0.0,3.4,1,39,02:15 PM,09:44 PM,07:39 AM,04:46 PM,1,-2,2,-2,35,96,85,4.8,1011,4,8,196,23,moscow
2019-11-04,9,1,0.0,3.4,2,46,02:46 PM,10:53 PM,07:41 AM,04:44 PM,6,4,7,4,33,100,87,0.8,1006,9,8,198,22,moscow
2019-11-05,13,9,0.0,3.4,3,54,03:10 PM,No moonset,07:43 AM,04:42 PM,8,8,11,8,33,96,84,5.8,998,13,10,193,22,moscow
2019-11-06,10,3,0.0,3.4,2,61,03:28 PM,12:03 AM,07:46 AM,04:40 PM,8,7,9,7,25,98,86,5.8,998,10,7,202,17,moscow
2019-11-07,5,3,0.0,3.3,1,69,03:43 PM,01:14 AM,07:48 AM,04:38 PM,1,2,5,2,17,96,76,2.8,1009,5,8,208,14,moscow
2019-11-08,6,2,0.0,5.1,2,76,03:57 PM,02:25 AM,07:50 AM,04:36 PM,2,3,5,3,8,65,83,0.2,1021,6,9,95,6,moscow
2019-11-09,4,-2,0.0,6.9,1,84,04:09 PM,03:36 AM,07:52 AM,04:34 PM,1,-0,3,-0,24,72,86,0.7,1027,4,9,146,16,moscow
2019-11-10,9,5,0.0,3.3,2,91,04:22 PM,04:47 AM,07:54 AM,04:32 PM,6,5,7,5,23,87,89,2.6,1021,9,9,177,15,moscow
2019-11-11,9,-1,0.0,3.3,2,99,04:37 PM,06:00 AM,07:56 AM,04:30 PM,6,4,7,4,25,93,89,1.5,1015,9,10,178,17,moscow
2019-11-12,7,-3,0.0,5.1,2,100,04:54 PM,07:15 AM,07:58 AM,04:29 PM,2,2,6,2,24,54,75,2.7,1021,7,9,296,16,moscow
2019-11-13,5,-1,0.0,8.3,2,86,05:15 PM,08:30 AM,08:00 AM,04:27 PM,-1,1,3,1,17,21,76,0.0,1030,5,10,168,12,moscow
2019-11-14,7,2,0.0,8.2,2,78,05:43 PM,09:47 AM,08:02 AM,04:25 PM,0,1,4,1,20,0,75,0.0,1029,7,10,170,16,moscow
2019-11-15,5,-0,0.0,6.8,1,71,06:20 PM,10:59 AM,08:04 AM,04:23 PM,-1,0,3,0,19,32,74,0.0,1030,5,10,165,13,moscow
2019-11-16,4,-3,0.0,3.1,1,63,07:11 PM,12:03 PM,08:06 AM,04:22 PM,0,-1,2,-1,21,83,85,0.0,1028,4,10,190,14,moscow
2019-11-17,6,3,0.0,3.0,2,56,08:16 PM,12:56 PM,08:08 AM,04:20 PM,3,3,5,3,11,91,89,0.0,1030,6,10,198,7,moscow
2019-11-18,5,4,0.0,3.0,1,48,09:32 PM,01:37 PM,08:10 AM,04:18 PM,3,3,5,3,10,84,87,0.0,1029,5,10,224,7,moscow
2019-11-19,4,-5,0.0,3.0,1,41,10:55 PM,02:07 PM,08:12 AM,04:17 PM,1,0,2,0,12,98,88,0.5,1033,4,8,120,8,moscow
2019-11-20,3,-2,0.0,4.9,1,33,No moonrise,02:30 PM,08:14 AM,04:15 PM,-4,-3,1,-3,22,61,70,0.4,1042,3,9,122,17,moscow
2019-11-21,-2,-4,0.0,8.0,2,26,12:21 AM,02:49 PM,08:16 AM,04:14 PM,-15,-7,-3,-7,16,0,39,0.0,1048,-2,10,158,14,moscow
2019-11-22,-1,-5,0.0,7.9,2,18,01:49 AM,03:06 PM,08:18 AM,04:12 PM,-15,-7,-3,-7,12,15,39,0.0,1047,-1,10,174,10,moscow
2019-11-23,-3,-5,0.0,4.9,1,10,03:16 AM,03:22 PM,08:20 AM,04:11 PM,-17,-8,-4,-8,13,68,37,0.0,1042,-3,10,169,9,moscow
2019-11-24,-3,-4,0.0,3.0,1,3,04:43 AM,03:39 PM,08:22 AM,04:10 PM,-17,-8,-4,-8,16,93,35,0.0,1037,-3,10,174,10,moscow
2019-11-25,-3,-5,0.0,2.9,1,0,06:12 AM,03:58 PM,08:23 AM,04:09 PM,-15,-8,-4,-8,16,80,43,0.0,1032,-3,10,183,10,moscow
2019-11-26,-2,-5,0.0,6.8,1,0,07:40 AM,04:21 PM,08:25 AM,04:07 PM,-12,-7,-3,-7,15,47,50,0.0,1025,-2,10,186,10,moscow
2019-11-27,0,-11,0.0,2.9,2,0,09:03 AM,04:52 PM,08:27 AM,04:06 PM,-7,-11,-9,-11,13,70,71,0.0,1017,0,10,0,9,moscow
2019-11-28,-1,-4,0.0,4.8,1,4,10:19 AM,05:32 PM,08:29 AM,04:05 PM,-5,-5,-2,-5,16,78,78,0.0,1015,-1,10,171,11,moscow
2019-11-29,2,-5,0.0,2.9,1,12,11:23 AM,06:23 PM,08:31 AM,04:04 PM,0,-3,1,-3,29,100,95,2.0,1008,2,9,164,18,moscow
2019-11-30,2,-7,0.0,2.9,1,20,12:12 PM,07:25 PM,08:32 AM,04:03 PM,0,-3,1,-3,20,93,93,6.8,1001,2,7,236,13,moscow
2019-12-01,0,-2,0.0,7.7,2,26,12:48 PM,08:33 PM,08:34 AM,04:02 PM,-7,-6,-1,-6,20,47,66,0.0,1012,0,10,287,16,moscow
2019-12-02,-3,-4,0.0,2.9,1,33,01:15 PM,09:45 PM,08:36 AM,04:01 PM,-7,-9,-3,-9,26,81,74,0.0,1014,-3,10,224,18,moscow
2019-12-03,-3,-6,1.2,2.9,1,41,01:35 PM,10:57 PM,08:37 AM,04:01 PM,-5,-7,-4,-7,14,84,94,1.6,1011,-3,3,267,9,moscow
2019-12-04,-2,-8,0.7,2.9,1,48,01:51 PM,No moonset,08:39 AM,04:00 PM,-4,-8,-3,-8,26,100,89,2.1,1010,-2,6,244,18,moscow
2019-12-05,3,1,0.0,2.7,1,55,02:05 PM,12:08 AM,08:40 AM,03:59 PM,1,-2,2,-2,29,97,92,0.8,1009,3,10,253,17,moscow
2019-12-06,1,-7,0.0,4.7,1,62,02:17 PM,01:19 AM,08:42 AM,03:59 PM,-2,-5,0,-5,31,77,81,0.0,1007,1,10,239,22,moscow
2019-12-07,1,-1,0.0,2.7,1,70,02:30 PM,02:29 AM,08:43 AM,03:58 PM,-3,-4,0,-4,24,62,80,1.1,1005,1,8,215,17,moscow
2019-12-08,1,-4,0.8,2.7,1,77,02:43 PM,03:42 AM,08:45 AM,03:58 PM,-2,-4,1,-4,31,89,85,0.9,1003,1,8,230,20,moscow
2019-12-09,3,0,0.0,2.7,1,84,02:59 PM,04:55 AM,08:46 AM,03:57 PM,1,-3,2,-3,31,100,91,0.3,1006,3,10,213,20,moscow
2019-12-10,3,-6,0.0,2.7,1,92,03:18 PM,06:11 AM,08:47 AM,03:57 PM,1,-2,1,-2,21,100,94,1.9,1013,3,8,201,13,moscow
2019-12-11,2,-7,0.0,2.7,1,99,03:43 PM,07:28 AM,08:48 AM,03:57 PM,-1,-2,0,-2,13,92,88,1.3,1021,2,8,29,9,moscow
2019-12-12,2,0,0.0,2.6,1,100,04:16 PM,08:44 AM,08:50 AM,03:56 PM,-0,-2,1,-2,16,92,93,0.1,1024,2,8,179,11,moscow
2019-12-13,1,-7,0.2,2.6,1,87,05:03 PM,09:54 AM,08:51 AM,03:56 PM,-2,-5,-1,-5,22,88,85,0.5,1019,1,10,165,15,moscow
